PhraseId,Sentiment
191114,3
191115,3
191116,3
191117,3
191118,3
191119,4
191120,2
191121,1
191122,3
191123,1
191124,3
191125,3
191126,3
191127,3
191128,3
191129,1
191130,2
191131,2
191132,1
191133,1
191134,1
191135,1
191136,1
191137,3
191138,3
191139,3
191140,3
191141,3
191142,3
191143,2
191144,2
191145,2
191146,2
191147,1
191148,2
191149,1
191150,1
191151,2
191152,2
191153,1
191154,1
191155,1
191156,2
191157,2
191158,2
191159,1
191160,2
191161,1
191162,0
191163,1
191164,1
191165,1
191166,1
191167,1
191168,1
191169,1
191170,1
191171,1
191172,1
191173,2
191174,2
191175,2
191176,1
191177,1
191178,1
191179,1
191180,1
191181,0
191182,3
191183,3
191184,2
191185,2
191186,3
191187,3
191188,2
191189,2
191190,2
191191,1
191192,2
191193,3
191194,3
191195,1
191196,1
191197,2
191198,1
191199,2
191200,2
191201,3
191202,3
191203,2
191204,2
191205,3
191206,3
191207,1
191208,1
191209,1
191210,1
191211,3
191212,3
191213,1
191214,1
191215,1
191216,1
191217,1
191218,1
191219,1
191220,1
191221,1
191222,2
191223,2
191224,3
191225,2
191226,1
191227,2
191228,1
191229,2
191230,1
191231,1
191232,1
191233,1
191234,1
191235,1
191236,2
191237,2
191238,1
191239,1
191240,2
191241,3
191242,1
191243,1
191244,3
191245,3
191246,3
191247,1
191248,1
191249,3
191250,3
191251,3
191252,1
191253,1
191254,1
191255,3
191256,3
191257,3
191258,1
191259,1
191260,1
191261,1
191262,1
191263,3
191264,3
191265,3
191266,3
191267,2
191268,2
191269,2
191270,2
191271,2
191272,2
191273,2
191274,2
191275,2
191276,2
191277,1
191278,1
191279,1
191280,1
191281,0
191282,1
191283,1
191284,1
191285,1
191286,3
191287,3
191288,3
191289,2
191290,3
191291,3
191292,3
191293,1
191294,2
191295,2
191296,2
191297,1
191298,1
191299,1
191300,2
191301,2
191302,2
191303,1
191304,1
191305,3
191306,3
191307,3
191308,3
191309,3
191310,3
191311,3
191312,3
191313,3
191314,3
191315,1
191316,3
191317,1
191318,1
191319,2
191320,2
191321,1
191322,1
191323,3
191324,1
191325,1
191326,2
191327,3
191328,3
191329,3
191330,1
191331,3
191332,3
191333,1
191334,1
191335,1
191336,3
191337,3
191338,2
191339,1
191340,3
191341,1
191342,3
191343,2
191344,2
191345,1
191346,1
191347,2
191348,2
191349,1
191350,1
191351,0
191352,1
191353,1
191354,1
191355,1
191356,1
191357,1
191358,1
191359,3
191360,1
191361,1
191362,1
191363,1
191364,1
191365,1
191366,3
191367,3
191368,3
191369,1
191370,1
191371,1
191372,1
191373,2
191374,2
191375,3
191376,1
191377,3
191378,3
191379,3
191380,3
191381,1
191382,1
191383,3
191384,3
191385,3
191386,1
191387,1
191388,1
191389,3
191390,1
191391,3
191392,3
191393,3
191394,3
191395,3
191396,1
191397,1
191398,3
191399,3
191400,3
191401,1
191402,1
191403,1
191404,1
191405,1
191406,2
191407,1
191408,1
191409,1
191410,1
191411,2
191412,2
191413,2
191414,3
191415,3
191416,3
191417,3
191418,3
191419,3
191420,3
191421,3
191422,3
191423,2
191424,2
191425,1
191426,3
191427,2
191428,1
191429,1
191430,1
191431,1
191432,1
191433,1
191434,1
191435,1
191436,3
191437,3
191438,1
191439,1
191440,1
191441,3
191442,3
191443,3
191444,3
191445,3
191446,3
191447,1
191448,1
191449,1
191450,1
191451,1
191452,1
191453,1
191454,1
191455,1
191456,1
191457,1
191458,1
191459,1
191460,1
191461,0
191462,1
191463,3
191464,1
191465,1
191466,2
191467,2
191468,1
191469,1
191470,1
191471,1
191472,2
191473,2
191474,1
191475,1
191476,1
191477,1
191478,1
191479,3
191480,1
191481,1
191482,2
191483,2
191484,3
191485,3
191486,3
191487,3
191488,3
191489,1
191490,1
191491,3
191492,3
191493,3
191494,1
191495,1
191496,1
191497,1
191498,1
191499,1
191500,1
191501,1
191502,2
191503,2
191504,2
191505,2
191506,2
191507,1
191508,1
191509,1
191510,1
191511,2
191512,1
191513,1
191514,1
191515,1
191516,1
191517,1
191518,1
191519,1
191520,2
191521,1
191522,1
191523,1
191524,1
191525,1
191526,1
191527,1
191528,1
191529,1
191530,1
191531,1
191532,1
191533,1
191534,1
191535,1
191536,1
191537,1
191538,1
191539,1
191540,1
191541,1
191542,3
191543,3
191544,3
191545,1
191546,1
191547,1
191548,1
191549,1
191550,3
191551,3
191552,2
191553,2
191554,2
191555,3
191556,3
191557,3
191558,2
191559,2
191560,1
191561,1
191562,1
191563,1
191564,1
191565,1
191566,1
191567,3
191568,3
191569,2
191570,3
191571,1
191572,3
191573,3
191574,3
191575,2
191576,2
191577,2
191578,2
191579,1
191580,1
191581,1
191582,1
191583,3
191584,3
191585,1
191586,1
191587,1
191588,1
191589,1
191590,1
191591,1
191592,3
191593,3
191594,3
191595,3
191596,2
191597,2
191598,2
191599,3
191600,3
191601,3
191602,3
191603,1
191604,1
191605,3
191606,3
191607,3
191608,1
191609,1
191610,1
191611,1
191612,1
191613,1
191614,1
191615,1
191616,1
191617,1
191618,3
191619,1
191620,1
191621,1
191622,1
191623,3
191624,3
191625,3
191626,1
191627,1
191628,1
191629,1
191630,1
191631,1
191632,1
191633,3
191634,1
191635,1
191636,1
191637,1
191638,1
191639,1
191640,1
191641,2
191642,1
191643,1
191644,1
191645,1
191646,1
191647,2
191648,2
191649,1
191650,1
191651,1
191652,1
191653,3
191654,3
191655,3
191656,3
191657,1
191658,1
191659,1
191660,1
191661,1
191662,1
191663,3
191664,1
191665,1
191666,1
191667,1
191668,1
191669,1
191670,1
191671,1
191672,1
191673,1
191674,1
191675,1
191676,1
191677,2
191678,1
191679,1
191680,1
191681,1
191682,1
191683,1
191684,3
191685,3
191686,3
191687,3
191688,3
191689,3
191690,3
191691,3
191692,1
191693,2
191694,2
191695,2
191696,3
191697,2
191698,2
191699,1
191700,1
191701,1
191702,1
191703,1
191704,1
191705,2
191706,1
191707,1
191708,1
191709,1
191710,3
191711,3
191712,1
191713,1
191714,1
191715,1
191716,1
191717,1
191718,1
191719,3
191720,3
191721,3
191722,3
191723,3
191724,3
191725,3
191726,3
191727,1
191728,1
191729,1
191730,1
191731,1
191732,1
191733,3
191734,3
191735,2
191736,2
191737,2
191738,2
191739,3
191740,3
191741,3
191742,3
191743,1
191744,1
191745,1
191746,1
191747,1
191748,3
191749,3
191750,3
191751,1
191752,3
191753,3
191754,3
191755,3
191756,3
191757,3
191758,3
191759,1
191760,1
191761,1
191762,1
191763,1
191764,3
191765,3
191766,3
191767,1
191768,1
191769,1
191770,1
191771,2
191772,3
191773,3
191774,1
191775,1
191776,1
191777,1
191778,1
191779,1
191780,1
191781,1
191782,3
191783,3
191784,3
191785,1
191786,1
191787,1
191788,1
191789,1
191790,1
191791,1
191792,1
191793,2
191794,3
191795,3
191796,2
191797,1
191798,2
191799,3
191800,3
191801,3
191802,1
191803,1
191804,1
191805,1
191806,1
191807,3
191808,3
191809,1
191810,1
191811,1
191812,1
191813,1
191814,3
191815,1
191816,1
191817,1
191818,1
191819,1
191820,1
191821,1
191822,1
191823,1
191824,1
191825,1
191826,1
191827,1
191828,3
191829,3
191830,3
191831,0
191832,0
191833,0
191834,1
191835,0
191836,0
191837,0
191838,3
191839,3
191840,3
191841,3
191842,3
191843,3
191844,3
191845,3
191846,1
191847,1
191848,3
191849,3
191850,3
191851,3
191852,3
191853,3
191854,3
191855,3
191856,3
191857,3
191858,3
191859,4
191860,4
191861,4
191862,4
191863,4
191864,2
191865,4
191866,4
191867,1
191868,4
191869,4
191870,4
191871,1
191872,1
191873,3
191874,3
191875,3
191876,1
191877,2
191878,2
191879,1
191880,1
191881,1
191882,1
191883,1
191884,1
191885,1
191886,1
191887,1
191888,3
191889,1
191890,1
191891,1
191892,1
191893,1
191894,3
191895,1
191896,1
191897,1
191898,1
191899,2
191900,2
191901,1
191902,1
191903,3
191904,3
191905,3
191906,3
191907,3
191908,1
191909,1
191910,1
191911,1
191912,1
191913,3
191914,3
191915,3
191916,3
191917,2
191918,2
191919,3
191920,1
191921,1
191922,1
191923,1
191924,1
191925,3
191926,1
191927,0
191928,0
191929,1
191930,1
191931,1
191932,1
191933,1
191934,1
191935,1
191936,0
191937,0
191938,3
191939,3
191940,1
191941,1
191942,1
191943,2
191944,2
191945,2
191946,1
191947,1
191948,1
191949,1
191950,2
191951,2
191952,1
191953,1
191954,1
191955,1
191956,2
191957,2
191958,2
191959,1
191960,0
191961,1
191962,0
191963,0
191964,3
191965,3
191966,1
191967,1
191968,1
191969,2
191970,2
191971,1
191972,1
191973,1
191974,1
191975,1
191976,1
191977,1
191978,2
191979,1
191980,3
191981,3
191982,2
191983,1
191984,1
191985,1
191986,2
191987,2
191988,2
191989,1
191990,1
191991,1
191992,1
191993,1
191994,1
191995,1
191996,3
191997,3
191998,0
191999,2
192000,1
192001,1
192002,2
192003,1
192004,1
192005,1
192006,1
192007,3
192008,3
192009,1
192010,1
192011,1
192012,3
192013,3
192014,2
192015,2
192016,2
192017,2
192018,2
192019,3
192020,3
192021,3
192022,1
192023,3
192024,3
192025,1
192026,1
192027,3
192028,3
192029,2
192030,2
192031,3
192032,3
192033,3
192034,1
192035,3
192036,3
192037,3
192038,3
192039,3
192040,3
192041,1
192042,3
192043,3
192044,3
192045,1
192046,1
192047,3
192048,3
192049,1
192050,3
192051,1
192052,3
192053,3
192054,3
192055,3
192056,2
192057,2
192058,2
192059,2
192060,2
192061,2
192062,1
192063,1
192064,3
192065,3
192066,3
192067,3
192068,3
192069,3
192070,1
192071,1
192072,1
192073,3
192074,3
192075,1
192076,1
192077,1
192078,1
192079,1
192080,1
192081,3
192082,1
192083,1
192084,1
192085,3
192086,3
192087,1
192088,1
192089,1
192090,1
192091,3
192092,1
192093,3
192094,3
192095,3
192096,3
192097,3
192098,3
192099,1
192100,2
192101,2
192102,3
192103,1
192104,1
192105,1
192106,1
192107,3
192108,3
192109,0
192110,0
192111,0
192112,0
192113,3
192114,3
192115,3
192116,3
192117,3
192118,3
192119,1
192120,1
192121,1
192122,3
192123,3
192124,1
192125,2
192126,2
192127,1
192128,1
192129,2
192130,1
192131,0
192132,0
192133,3
192134,3
192135,3
192136,2
192137,2
192138,1
192139,2
192140,2
192141,1
192142,1
192143,1
192144,1
192145,1
192146,1
192147,1
192148,3
192149,3
192150,1
192151,3
192152,3
192153,1
192154,1
192155,1
192156,1
192157,1
192158,1
192159,1
192160,1
192161,1
192162,1
192163,1
192164,1
192165,1
192166,1
192167,0
192168,1
192169,1
192170,3
192171,3
192172,2
192173,1
192174,1
192175,1
192176,1
192177,1
192178,1
192179,1
192180,1
192181,1
192182,3
192183,3
192184,3
192185,3
192186,1
192187,1
192188,1
192189,1
192190,1
192191,1
192192,1
192193,3
192194,3
192195,3
192196,3
192197,3
192198,1
192199,1
192200,3
192201,3
192202,3
192203,3
192204,3
192205,2
192206,0
192207,1
192208,3
192209,0
192210,0
192211,1
192212,1
192213,1
192214,1
192215,1
192216,1
192217,1
192218,3
192219,3
192220,3
192221,1
192222,3
192223,3
192224,3
192225,3
192226,2
192227,2
192228,1
192229,1
192230,3
192231,3
192232,3
192233,2
192234,1
192235,3
192236,3
192237,2
192238,2
192239,2
192240,2
192241,3
192242,3
192243,3
192244,1
192245,3
192246,3
192247,0
192248,0
192249,0
192250,3
192251,2
192252,2
192253,2
192254,1
192255,1
192256,1
192257,1
192258,1
192259,1
192260,1
192261,1
192262,1
192263,3
192264,1
192265,1
192266,1
192267,1
192268,1
192269,1
192270,1
192271,1
192272,1
192273,1
192274,1
192275,1
192276,1
192277,3
192278,3
192279,3
192280,3
192281,3
192282,3
192283,1
192284,1
192285,3
192286,3
192287,1
192288,3
192289,3
192290,3
192291,3
192292,3
192293,3
192294,3
192295,1
192296,1
192297,1
192298,1
192299,1
192300,1
192301,1
192302,1
192303,1
192304,1
192305,1
192306,1
192307,1
192308,1
192309,1
192310,1
192311,1
192312,1
192313,1
192314,1
192315,2
192316,1
192317,3
192318,3
192319,3
192320,3
192321,1
192322,3
192323,3
192324,2
192325,2
192326,2
192327,1
192328,1
192329,2
192330,2
192331,2
192332,3
192333,3
192334,3
192335,1
192336,1
192337,1
192338,1
192339,3
192340,3
192341,1
192342,1
192343,3
192344,3
192345,3
192346,3
192347,3
192348,1
192349,1
192350,1
192351,1
192352,2
192353,2
192354,1
192355,3
192356,3
192357,1
192358,1
192359,1
192360,4
192361,4
192362,1
192363,1
192364,1
192365,3
192366,3
192367,1
192368,1
192369,3
192370,3
192371,3
192372,3
192373,1
192374,1
192375,3
192376,3
192377,1
192378,3
192379,3
192380,3
192381,3
192382,3
192383,3
192384,3
192385,3
192386,1
192387,2
192388,2
192389,1
192390,1
192391,3
192392,3
192393,3
192394,3
192395,3
192396,3
192397,1
192398,1
192399,1
192400,3
192401,3
192402,3
192403,3
192404,1
192405,2
192406,3
192407,3
192408,3
192409,3
192410,3
192411,2
192412,1
192413,1
192414,1
192415,1
192416,3
192417,3
192418,3
192419,1
192420,1
192421,3
192422,3
192423,3
192424,1
192425,1
192426,1
192427,1
192428,1
192429,1
192430,3
192431,1
192432,1
192433,1
192434,1
192435,1
192436,2
192437,1
192438,1
192439,3
192440,1
192441,1
192442,1
192443,1
192444,1
192445,1
192446,0
192447,1
192448,0
192449,0
192450,0
192451,0
192452,0
192453,0
192454,0
192455,0
192456,0
192457,1
192458,1
192459,1
192460,1
192461,1
192462,1
192463,0
192464,0
192465,1
192466,1
192467,1
192468,1
192469,2
192470,2
192471,2
192472,3
192473,3
192474,1
192475,1
192476,1
192477,1
192478,2
192479,0
192480,0
192481,0
192482,0
192483,0
192484,1
192485,1
192486,1
192487,1
192488,1
192489,1
192490,1
192491,1
192492,1
192493,1
192494,0
192495,3
192496,1
192497,1
192498,1
192499,1
192500,3
192501,3
192502,1
192503,0
192504,1
192505,1
192506,1
192507,1
192508,0
192509,1
192510,1
192511,1
192512,1
192513,1
192514,1
192515,4
192516,4
192517,4
192518,4
192519,4
192520,4
192521,4
192522,1
192523,1
192524,1
192525,1
192526,3
192527,3
192528,1
192529,1
192530,3
192531,2
192532,1
192533,1
192534,1
192535,1
192536,1
192537,1
192538,1
192539,1
192540,1
192541,1
192542,1
192543,1
192544,2
192545,2
192546,2
192547,2
192548,1
192549,1
192550,1
192551,1
192552,3
192553,1
192554,1
192555,3
192556,1
192557,1
192558,1
192559,1
192560,1
192561,1
192562,1
192563,1
192564,1
192565,1
192566,1
192567,1
192568,1
192569,1
192570,1
192571,1
192572,3
192573,1
192574,1
192575,1
192576,1
192577,1
192578,0
192579,0
192580,1
192581,0
192582,0
192583,1
192584,1
192585,1
192586,3
192587,1
192588,2
192589,2
192590,2
192591,2
192592,1
192593,1
192594,1
192595,1
192596,3
192597,3
192598,0
192599,1
192600,2
192601,2
192602,1
192603,3
192604,3
192605,0
192606,1
192607,1
192608,1
192609,0
192610,3
192611,3
192612,3
192613,3
192614,3
192615,3
192616,3
192617,1
192618,1
192619,1
192620,1
192621,1
192622,1
192623,2
192624,3
192625,3
192626,1
192627,1
192628,2
192629,1
192630,1
192631,1
192632,1
192633,1
192634,1
192635,1
192636,1
192637,1
192638,1
192639,2
192640,1
192641,1
192642,1
192643,1
192644,2
192645,1
192646,1
192647,1
192648,1
192649,1
192650,1
192651,1
192652,1
192653,1
192654,1
192655,3
192656,3
192657,1
192658,1
192659,1
192660,1
192661,1
192662,3
192663,1
192664,3
192665,3
192666,3
192667,3
192668,3
192669,3
192670,1
192671,3
192672,3
192673,1
192674,1
192675,1
192676,1
192677,1
192678,1
192679,3
192680,3
192681,2
192682,2
192683,2
192684,2
192685,3
192686,3
192687,3
192688,3
192689,3
192690,3
192691,3
192692,3
192693,3
192694,3
192695,3
192696,1
192697,3
192698,1
192699,2
192700,2
192701,3
192702,3
192703,3
192704,3
192705,3
192706,3
192707,3
192708,1
192709,1
192710,2
192711,2
192712,1
192713,3
192714,3
192715,1
192716,1
192717,3
192718,1
192719,3
192720,3
192721,2
192722,2
192723,2
192724,1
192725,2
192726,3
192727,3
192728,3
192729,1
192730,3
192731,3
192732,1
192733,1
192734,3
192735,1
192736,3
192737,3
192738,3
192739,3
192740,3
192741,2
192742,2
192743,1
192744,1
192745,3
192746,3
192747,1
192748,3
192749,3
192750,3
192751,3
192752,3
192753,3
192754,3
192755,3
192756,3
192757,3
192758,3
192759,3
192760,3
192761,3
192762,1
192763,1
192764,3
192765,3
192766,3
192767,3
192768,3
192769,3
192770,2
192771,2
192772,3
192773,3
192774,3
192775,3
192776,1
192777,3
192778,3
192779,1
192780,3
192781,3
192782,3
192783,3
192784,3
192785,3
192786,3
192787,3
192788,3
192789,3
192790,1
192791,1
192792,2
192793,2
192794,1
192795,1
192796,1
192797,1
192798,1
192799,1
192800,2
192801,2
192802,1
192803,1
192804,1
192805,1
192806,1
192807,1
192808,1
192809,1
192810,1
192811,1
192812,2
192813,2
192814,3
192815,3
192816,2
192817,1
192818,1
192819,1
192820,1
192821,1
192822,1
192823,1
192824,2
192825,2
192826,2
192827,1
192828,1
192829,2
192830,3
192831,3
192832,1
192833,3
192834,3
192835,1
192836,1
192837,1
192838,1
192839,1
192840,1
192841,1
192842,1
192843,3
192844,3
192845,3
192846,3
192847,3
192848,3
192849,3
192850,3
192851,2
192852,1
192853,1
192854,3
192855,3
192856,3
192857,1
192858,1
192859,0
192860,0
192861,1
192862,1
192863,1
192864,2
192865,2
192866,2
192867,1
192868,0
192869,1
192870,3
192871,3
192872,3
192873,3
192874,3
192875,3
192876,3
192877,3
192878,3
192879,3
192880,3
192881,1
192882,1
192883,1
192884,1
192885,1
192886,1
192887,1
192888,1
192889,1
192890,1
192891,1
192892,1
192893,1
192894,1
192895,3
192896,3
192897,1
192898,1
192899,1
192900,1
192901,1
192902,1
192903,1
192904,1
192905,1
192906,1
192907,1
192908,3
192909,1
192910,1
192911,2
192912,2
192913,3
192914,1
192915,3
192916,3
192917,3
192918,3
192919,3
192920,3
192921,3
192922,3
192923,1
192924,1
192925,3
192926,3
192927,3
192928,3
192929,3
192930,3
192931,3
192932,3
192933,1
192934,1
192935,1
192936,1
192937,3
192938,3
192939,4
192940,1
192941,4
192942,1
192943,2
192944,1
192945,1
192946,1
192947,1
192948,1
192949,0
192950,0
192951,1
192952,2
192953,1
192954,3
192955,3
192956,3
192957,3
192958,1
192959,1
192960,1
192961,1
192962,3
192963,3
192964,3
192965,1
192966,1
192967,1
192968,1
192969,1
192970,1
192971,1
192972,1
192973,1
192974,1
192975,1
192976,1
192977,1
192978,2
192979,3
192980,3
192981,1
192982,1
192983,3
192984,3
192985,1
192986,3
192987,3
192988,2
192989,3
192990,3
192991,3
192992,1
192993,2
192994,2
192995,2
192996,2
192997,3
192998,2
192999,1
193000,1
193001,1
193002,1
193003,1
193004,1
193005,1
193006,2
193007,1
193008,1
193009,1
193010,3
193011,3
193012,2
193013,2
193014,2
193015,2
193016,1
193017,1
193018,1
193019,1
193020,1
193021,3
193022,1
193023,2
193024,2
193025,1
193026,2
193027,1
193028,1
193029,2
193030,2
193031,2
193032,1
193033,1
193034,2
193035,2
193036,1
193037,2
193038,1
193039,3
193040,3
193041,2
193042,1
193043,1
193044,3
193045,3
193046,3
193047,3
193048,3
193049,3
193050,1
193051,1
193052,1
193053,1
193054,1
193055,1
193056,1
193057,3
193058,3
193059,1
193060,1
193061,1
193062,3
193063,3
193064,1
193065,3
193066,1
193067,1
193068,1
193069,1
193070,1
193071,1
193072,1
193073,1
193074,1
193075,0
193076,0
193077,1
193078,1
193079,1
193080,1
193081,0
193082,1
193083,1
193084,1
193085,1
193086,1
193087,1
193088,3
193089,3
193090,1
193091,3
193092,3
193093,3
193094,3
193095,3
193096,3
193097,3
193098,1
193099,1
193100,2
193101,2
193102,3
193103,3
193104,1
193105,3
193106,1
193107,3
193108,2
193109,2
193110,3
193111,3
193112,3
193113,3
193114,3
193115,2
193116,1
193117,1
193118,1
193119,1
193120,3
193121,3
193122,2
193123,1
193124,1
193125,3
193126,3
193127,3
193128,3
193129,3
193130,3
193131,3
193132,3
193133,3
193134,3
193135,2
193136,2
193137,2
193138,0
193139,1
193140,1
193141,1
193142,1
193143,1
193144,3
193145,3
193146,3
193147,3
193148,2
193149,3
193150,3
193151,3
193152,1
193153,1
193154,3
193155,3
193156,1
193157,1
193158,1
193159,1
193160,1
193161,1
193162,1
193163,1
193164,1
193165,3
193166,3
193167,3
193168,3
193169,3
193170,3
193171,3
193172,3
193173,3
193174,3
193175,1
193176,1
193177,1
193178,2
193179,3
193180,3
193181,1
193182,1
193183,3
193184,3
193185,3
193186,3
193187,3
193188,1
193189,3
193190,3
193191,3
193192,3
193193,3
193194,2
193195,2
193196,2
193197,2
193198,2
193199,1
193200,2
193201,2
193202,1
193203,2
193204,2
193205,1
193206,1
193207,0
193208,0
193209,0
193210,0
193211,1
193212,1
193213,0
193214,1
193215,1
193216,1
193217,1
193218,4
193219,4
193220,4
193221,3
193222,4
193223,1
193224,1
193225,1
193226,1
193227,1
193228,1
193229,1
193230,1
193231,1
193232,1
193233,3
193234,3
193235,0
193236,1
193237,1
193238,1
193239,1
193240,1
193241,1
193242,1
193243,3
193244,2
193245,2
193246,1
193247,1
193248,1
193249,1
193250,1
193251,1
193252,1
193253,3
193254,3
193255,3
193256,3
193257,3
193258,1
193259,0
193260,0
193261,0
193262,0
193263,0
193264,1
193265,1
193266,1
193267,1
193268,1
193269,1
193270,1
193271,1
193272,3
193273,3
193274,3
193275,4
193276,4
193277,3
193278,3
193279,3
193280,3
193281,1
193282,3
193283,3
193284,1
193285,1
193286,3
193287,1
193288,1
193289,1
193290,1
193291,3
193292,3
193293,1
193294,1
193295,1
193296,1
193297,1
193298,1
193299,0
193300,1
193301,1
193302,1
193303,0
193304,1
193305,3
193306,3
193307,3
193308,4
193309,4
193310,3
193311,3
193312,2
193313,2
193314,2
193315,3
193316,2
193317,1
193318,2
193319,2
193320,2
193321,3
193322,1
193323,1
193324,1
193325,1
193326,1
193327,1
193328,3
193329,3
193330,3
193331,3
193332,3
193333,3
193334,3
193335,3
193336,3
193337,3
193338,3
193339,3
193340,3
193341,3
193342,3
193343,3
193344,3
193345,1
193346,3
193347,2
193348,2
193349,2
193350,1
193351,1
193352,1
193353,3
193354,3
193355,3
193356,3
193357,3
193358,1
193359,3
193360,3
193361,3
193362,3
193363,3
193364,1
193365,1
193366,3
193367,3
193368,3
193369,3
193370,3
193371,3
193372,3
193373,3
193374,3
193375,2
193376,2
193377,2
193378,2
193379,3
193380,1
193381,1
193382,1
193383,1
193384,1
193385,1
193386,1
193387,1
193388,1
193389,1
193390,3
193391,3
193392,3
193393,3
193394,3
193395,3
193396,2
193397,2
193398,3
193399,3
193400,3
193401,1
193402,3
193403,3
193404,3
193405,3
193406,3
193407,3
193408,3
193409,3
193410,3
193411,3
193412,2
193413,1
193414,1
193415,1
193416,1
193417,1
193418,2
193419,1
193420,1
193421,3
193422,3
193423,3
193424,1
193425,1
193426,1
193427,3
193428,1
193429,3
193430,3
193431,2
193432,3
193433,3
193434,3
193435,2
193436,3
193437,2
193438,2
193439,2
193440,2
193441,3
193442,3
193443,3
193444,3
193445,1
193446,1
193447,3
193448,2
193449,3
193450,3
193451,3
193452,3
193453,3
193454,3
193455,2
193456,3
193457,2
193458,2
193459,2
193460,1
193461,1
193462,1
193463,1
193464,1
193465,1
193466,1
193467,1
193468,1
193469,3
193470,1
193471,1
193472,0
193473,1
193474,1
193475,2
193476,2
193477,3
193478,1
193479,1
193480,1
193481,1
193482,3
193483,2
193484,3
193485,1
193486,1
193487,1
193488,3
193489,3
193490,3
193491,3
193492,3
193493,1
193494,1
193495,1
193496,3
193497,3
193498,3
193499,3
193500,3
193501,2
193502,2
193503,1
193504,1
193505,1
193506,1
193507,2
193508,1
193509,2
193510,2
193511,2
193512,2
193513,2
193514,2
193515,3
193516,2
193517,2
193518,2
193519,2
193520,2
193521,2
193522,2
193523,2
193524,2
193525,2
193526,1
193527,2
193528,2
193529,3
193530,1
193531,1
193532,2
193533,2
193534,2
193535,1
193536,1
193537,1
193538,1
193539,1
193540,1
193541,1
193542,1
193543,1
193544,1
193545,1
193546,3
193547,2
193548,1
193549,1
193550,1
193551,1
193552,1
193553,1
193554,1
193555,1
193556,1
193557,1
193558,1
193559,1
193560,3
193561,1
193562,1
193563,1
193564,1
193565,1
193566,1
193567,1
193568,1
193569,1
193570,1
193571,3
193572,4
193573,4
193574,1
193575,1
193576,0
193577,0
193578,1
193579,1
193580,1
193581,1
193582,1
193583,1
193584,4
193585,4
193586,4
193587,4
193588,4
193589,0
193590,0
193591,0
193592,4
193593,2
193594,2
193595,3
193596,3
193597,3
193598,3
193599,3
193600,1
193601,1
193602,4
193603,4
193604,4
193605,1
193606,1
193607,1
193608,2
193609,1
193610,1
193611,1
193612,1
193613,1
193614,1
193615,1
193616,1
193617,1
193618,1
193619,1
193620,2
193621,2
193622,2
193623,3
193624,3
193625,3
193626,3
193627,3
193628,2
193629,2
193630,2
193631,2
193632,2
193633,1
193634,2
193635,3
193636,2
193637,1
193638,2
193639,2
193640,2
193641,3
193642,3
193643,3
193644,3
193645,3
193646,3
193647,2
193648,2
193649,2
193650,1
193651,1
193652,1
193653,1
193654,1
193655,1
193656,1
193657,1
193658,1
193659,1
193660,1
193661,1
193662,1
193663,0
193664,3
193665,3
193666,2
193667,4
193668,0
193669,0
193670,3
193671,3
193672,3
193673,3
193674,1
193675,2
193676,1
193677,2
193678,2
193679,3
193680,3
193681,3
193682,2
193683,2
193684,3
193685,3
193686,4
193687,4
193688,3
193689,1
193690,3
193691,3
193692,1
193693,2
193694,2
193695,3
193696,2
193697,2
193698,2
193699,2
193700,3
193701,3
193702,3
193703,3
193704,3
193705,3
193706,1
193707,1
193708,1
193709,4
193710,0
193711,0
193712,0
193713,0
193714,0
193715,0
193716,1
193717,0
193718,0
193719,0
193720,3
193721,3
193722,3
193723,3
193724,3
193725,1
193726,1
193727,1
193728,1
193729,3
193730,3
193731,3
193732,2
193733,2
193734,1
193735,1
193736,1
193737,1
193738,2
193739,1
193740,1
193741,1
193742,1
193743,1
193744,1
193745,0
193746,3
193747,3
193748,3
193749,3
193750,3
193751,3
193752,3
193753,3
193754,1
193755,1
193756,3
193757,3
193758,3
193759,3
193760,1
193761,1
193762,1
193763,1
193764,2
193765,2
193766,3
193767,1
193768,3
193769,3
193770,3
193771,3
193772,3
193773,2
193774,3
193775,3
193776,3
193777,3
193778,3
193779,3
193780,3
193781,3
193782,1
193783,1
193784,3
193785,3
193786,1
193787,1
193788,1
193789,1
193790,1
193791,0
193792,0
193793,3
193794,1
193795,1
193796,1
193797,3
193798,2
193799,3
193800,3
193801,1
193802,1
193803,1
193804,2
193805,1
193806,1
193807,1
193808,1
193809,1
193810,1
193811,1
193812,1
193813,1
193814,3
193815,1
193816,3
193817,3
193818,3
193819,1
193820,3
193821,3
193822,3
193823,3
193824,3
193825,3
193826,3
193827,3
193828,2
193829,3
193830,1
193831,1
193832,3
193833,2
193834,3
193835,1
193836,1
193837,3
193838,1
193839,3
193840,1
193841,1
193842,1
193843,1
193844,3
193845,3
193846,1
193847,1
193848,2
193849,2
193850,2
193851,1
193852,1
193853,2
193854,2
193855,2
193856,2
193857,3
193858,3
193859,3
193860,1
193861,1
193862,1
193863,3
193864,3
193865,3
193866,1
193867,1
193868,3
193869,3
193870,2
193871,2
193872,2
193873,2
193874,1
193875,1
193876,1
193877,1
193878,1
193879,3
193880,3
193881,0
193882,4
193883,2
193884,2
193885,3
193886,2
193887,3
193888,3
193889,3
193890,1
193891,3
193892,3
193893,1
193894,1
193895,1
193896,1
193897,1
193898,3
193899,3
193900,3
193901,3
193902,3
193903,3
193904,2
193905,2
193906,2
193907,1
193908,1
193909,1
193910,1
